Date,cds_1,cds_2,cds_3,cds_4,cds_5,cds_6,cds_7,cds_8,cds_9,cds_10,cds_11,cds_12,cds_13,cds_14,cds_15,cds_16,cds_17,cds_18,cds_19,cds_20
2010-04-30,0.0031971003784044974,0.004327087188886743,0.0052271731928667615,0.006121209340734956,0.0070229201983882834,0.008103982163626917,0.009138036357747556,0.010070831899048501,0.011044876373764079,0.012328101001984287,0.013557224360837537,0.015250800845491698,0.017175226701829804,0.020410605326398396,0.026705458317117313,0.0325777665876328,0.038450300864271786,0.04614747490529564,0.06017365661829373,0.21580175934513784
2010-05-31,0.0037195438420097224,0.005045324325296907,0.006032072057443831,0.007145213561178487,0.008202636109293256,0.009377138952876271,0.010267501049394272,0.011253270158038687,0.012818983461310626,0.014598335336637886,0.01618236020019955,0.018240559830840688,0.020632583806566913,0.024695042935915318,0.030069896516566833,0.0364785311359208,0.04445093036296485,0.05608245966308255,0.07356666064431037,0.2535740325614798
2010-06-30,0.0037681676024346263,0.005132297681125894,0.00631851170509471,0.007317322806019011,0.008563222619234106,0.009819621962135745,0.01078215147821213,0.012320836427295215,0.014174854601849975,0.015880438561816097,0.017599004507995675,0.020036978786358177,0.022958487040000877,0.026932964019183832,0.03179126240314365,0.037946064198511716,0.04590676407835974,0.05775965342330837,0.07576875624029203,0.3100870948257493
2010-07-31,0.003555511714604169,0.004766740754246799,0.005586946930721163,0.006607294345439318,0.007706360202708983,0.00902001509979676,0.010161938905371596,0.011490436823548403,0.012847499313545596,0.014099290819529823,0.015745783062295897,0.018581468384795803,0.021574792854468172,0.025238689591710602,0.029679393972529253,0.0360411000462542,0.04310521195628549,0.05401136519472614,0.06902086683399897,6.518490244109372
2010-08-31,0.0036859201746546155,0.0049908107519949525,0.005918650071509279,0.007015216249339397,0.00822782378143632,0.009462746119983738,0.010668653394889429,0.012222748886413799,0.013636151858917792,0.014983336314146776,0.017330534437278215,0.019961604134579498,0.02281310737764442,0.026043506561271412,0.03110441410671266,0.03766396097216401,0.0439121897653931,0.05473717630747339,0.07243008859948974,0.243967523392265
2010-09-30,0.0035468629049398626,0.004617737735974293,0.005440647413272708,0.006546998903922685,0.007601630297081532,0.008826798546474595,0.00998412780335314,0.011447566861635445,0.012843789984005127,0.014363023210619804,0.01614087486839311,0.018477888442583662,0.021024636276263036,0.024136843271587365,0.02868835693888324,0.0350585767870651,0.04091283013387184,0.050852436385660324,0.065281008608634,0.18089204041779844
2010-10-31,0.0032533364731044444,0.004309482594281103,0.005144141786880892,0.006111113055217539,0.0074426833156160214,0.008451218881373901,0.009583208088176979,0.010926971261067278,0.012244554511786195,0.013487079134334171,0.01546492791105853,0.017673574775404734,0.020033138960189076,0.023260823677249475,0.02782756287624649,0.03283498331090987,0.03898562874591454,0.048201456742502466,0.05882906119354903,0.1470914928037257
2010-11-30,0.0031345875235685933,0.004298172059855566,0.0052167445447513375,0.006215726119262392,0.007516522402676198,0.008563213355929307,0.00972307003474257,0.01100046695114795,0.012107739073897695,0.013522291381049836,0.015269802623417738,0.01751694783559663,0.02003405463965766,0.02342242465943233,0.027120369368793938,0.03303254731050936,0.039475389344000966,0.04673849108422557,0.059868610399338225,0.1787321333343947
2010-12-31,0.0029504079879721546,0.004029709807878676,0.004889034762524243,0.005939004897365568,0.007215036296089452,0.008337957889246336,0.009376488281730471,0.010397265608967546,0.011538182942014825,0.012916871391614522,0.01444210582959554,0.01637202641520249,0.01877455902765053,0.022053882533269936,0.02618775428770607,0.03078380156707802,0.036580097275536586,0.043710809051834394,0.05643090838343509,0.13441509250111983
2011-01-31,0.0028796755060428746,0.004009587885074097,0.004975642317923876,0.006187472743637266,0.007253594461862646,0.008120668435036348,0.009029302943802275,0.009880194601251967,0.011138736714210302,0.012438477573409955,0.013672901009009785,0.015478880270577634,0.01738433596256329,0.02050622339084466,0.024467148983587813,0.02869160393450154,0.034455573597350964,0.04069901575127741,0.052588922223968104,0.12437433972862197
2011-02-28,0.0028154778527186416,0.004032258989612364,0.004966865032318801,0.006007859431929124,0.007044214382517809,0.007786636476061687,0.00865034355638564,0.009509343687327407,0.010549454800927923,0.011742794023522806,0.013243768913411433,0.014526331882462315,0.01631058878470407,0.019461410227987416,0.023109038374247725,0.027989830962865364,0.03278904660958384,0.039129795210579424,0.05125155505081269,0.12456536168277851
2011-03-31,0.0029618629235590712,0.004238072734494103,0.0052579156362790236,0.006332788505372709,0.007277606276490199,0.008104309796686034,0.008903107713147082,0.00973736726173591,0.010743168517052985,0.011905543744631847,0.01334734682549007,0.014853174195724477,0.017046325268131702,0.020680637080889033,0.024875589427426285,0.03025090437793359,0.03556462021228706,0.042005994564824345,0.05590969411683328,0.13142971243303064
